Token,PoS,Lemma
Kleidung,NOUN,Kleidung
gestohlen,VERB,gestohlen
und,CCONJ,und
Ladendetektiv,NOUN,Ladendetektiv
verletzt,VERB,verletzen
"
",SPACE,"
"
Nr.,NOUN,Nr.
0874,NUM,0874
Die,DET,der
Kriminalpolizei,NOUN,Kriminalpolizei
der,DET,der
Polizeidirektion,NOUN,Polizeidirektion
4,NUM,4
(,PUNCT,--
Süd,NOUN,Süd
),PUNCT,--
bittet,VERB,bitten
um,ADP,um
Mithilfe,NOUN,Mithilfe
bei,ADP,bei
der,DET,der
Suche,NOUN,Suche
nach,ADP,nach
einem,DET,ein
Tatverdächtigen,NOUN,Tatverdächtig
.,PUNCT,--
Am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
den,DET,der
20.,ADJ,20.
Januar,NOUN,Januar
2024,NUM,2024
",",PUNCT,--
gegen,ADP,gegen
12.15,NUM,12.15
Uhr,NOUN,Uhr
betrat,VERB,betreten
ein,DET,ein
Mann,NOUN,Mann
ein,DET,ein
Modegeschäft,NOUN,Modegeschäft
in,ADP,in
den,DET,der
Gropiuspassagen,NOUN,Gropiuspassagen
in,ADP,in
der,DET,der
Johannisthaler,ADJ,Johannisthaler
Chaussee,PROPN,Chaussee
und,CCONJ,und
soll,AUX,sollen
dort,ADV,dort
zwei,NUM,zwei
hochwertige,ADJ,hochwertig
Jacken,NOUN,Jacke
sowie,CCONJ,sowie
ein,DET,ein
Hemd,NOUN,Hemd
entwendet,VERB,entwenden
haben,AUX,haben
.,PUNCT,--
Ein,DET,ein
33-jähriger,ADJ,33-jährig
Ladendetektiv,NOUN,Ladendetektiv
wurde,AUX,werden
auf,ADP,auf
den,DET,der
Unbekannten,NOUN,unbekannte
aufmerksam,ADV,aufmerksam
und,CCONJ,und
sprach,VERB,sprechen
ihn,PRON,ihn
an,ADP,an
.,PUNCT,--
Im,ADP,in
weiteren,ADJ,weit
Verlauf,NOUN,Verlauf
flüchtete,VERB,flüchten
der,DET,der
Tatverdächtige,NOUN,Tatverdächtige
und,CCONJ,und
der,DET,der
33-Jährige,NOUN,33-Jährige
nahm,VERB,nehmen
die,DET,der
Verfolgung,NOUN,Verfolgung
auf,ADP,auf
.,PUNCT,--
Als,SCONJ,als
der,DET,der
Mitarbeiter,NOUN,Mitarbeiter
den,DET,der
Flüchtenden,NOUN,Flüchtenden
einholte,VERB,einholen
",",PUNCT,--
soll,AUX,sollen
ihm,PRON,ihm
dieser,PRON,dieser
mit,ADP,mit
einem,DET,ein
Pfefferspray,NOUN,Pfefferspray
ins,ADP,in
Gesicht,NOUN,Gesicht
gesprüht,VERB,sprühen
haben,AUX,haben
.,PUNCT,--
Anschließend,ADV,anschließend
setzte,VERB,setzen
der,DET,der
unbekannte,ADJ,unbekannt
Mann,NOUN,Mann
seine,DET,sein
Flucht,NOUN,Flucht
fort,ADV,fort
.,PUNCT,--
Der,DET,der
Ladendetektiv,NOUN,Ladendetektiv
erlitt,VERB,erleiden
Augenreizungen,NOUN,Augenreizung
und,CCONJ,und
wurde,AUX,werden
von,ADP,von
Rettungskräften,NOUN,Rettungskräfte
ambulant,ADV,ambulant
am,ADP,an
Ort,NOUN,Ort
versorgt,VERB,versorgen
.,PUNCT,--
