Token,PoS,Lemma
Gedenken,NOUN,gedenken
zum,ADP,zu
173.,ADJ,173.
Jahrestag,NOUN,Jahrestag
der,DET,der
„,PUNCT,--
Märzrevolution,NOUN,Märzrevolution
“,PUNCT,--
"
",SPACE,"
"
Die,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
und,CCONJ,und
das,DET,der
Bezirksamt,NOUN,Bezirksamt
laden,VERB,laden
zum,ADP,zu
stillen,ADJ,still
individuellen,ADJ,individuell
Gedenken,NOUN,Gedenken
anlässlich,ADV,anlässlich
des,DET,der
173.,ADJ,173.
Jahrestags,NOUN,Jahrestag
der,DET,der
„,PUNCT,--
Märzrevolution,NOUN,Märzrevolution
“,PUNCT,--
ein,ADV,ein
.,PUNCT,--
Aufgrund,ADP,aufgrund
der,DET,der
aktuellen,ADJ,aktuell
Pandemiesituation,NOUN,Pandemiesituation
und,CCONJ,und
den,DET,der
damit,ADV,damit
verbundenen,ADJ,verbunden
Abstands-,X,Abstand
und,CCONJ,und
Hygieneregeln,NOUN,Hygieneregeln
wird,AUX,werden
auf,ADP,auf
eine,DET,ein
gemeinsame,ADJ,gemeinsam
Gedenkveranstaltung,NOUN,Gedenkveranstaltung
vor,ADP,vor
Ort,NOUN,Ort
verzichtet,VERB,verzichten
.,PUNCT,--
•,NOUN,•
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,DET,der
18.,ADJ,18.
März,NOUN,März
•,NOUN,•
Friedhof,NOUN,Friedhof
der,DET,der
Märzgefallenen,NOUN,Märzgefallen
",",PUNCT,--
Ernst-Zinna-Weg,NOUN,Ernst-Zinna-Weg
1,NUM,1
",",PUNCT,--
10249,NUM,10249
Berlin,PROPN,Berlin
Ansprechpartner*innen,PROPN,Ansprechpartner*innen
Sara,PROPN,Sara
Lühmann,PROPN,Lühmann
Pressesprecherin,NOUN,Pressesprecherin
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,--
2843,NUM,2843
Dominik,NOUN,Dominik
Krejsa,PROPN,Krejsa
Mitarbeiter,NOUN,Mitarbeiter
Pressestelle,PROPN,Pressestelle
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2418,NUM,2418
