Token,PoS,Lemma
Interessenbekundungsverfahren,PROPN,Interessenbekundungsverfahren
Aktion,NOUN,Aktion
„,PUNCT,--
Noteingang,NOUN,Noteingang
“,PUNCT,--
"
",SPACE,"
"
Im,ADP,in
Rahmen,NOUN,Rahmen
eines,DET,ein
Interessenbekundungsverfahrens,NOUN,Interessenbekundungsverfahren
sucht,VERB,suchen
das,DET,der
Bezirksamt,NOUN,Bezirksamt
Lichtenberg,PROPN,Lichtenberg
einen,DET,ein
Träger,NOUN,Träger
für,ADP,für
eine,DET,ein
Anlaufstelle,NOUN,Anlaufstelle
zur,ADP,zu
Begleitung,NOUN,Begleitung
der,DET,der
Kampagne,NOUN,Kampagne
Noteingang,NOUN,Noteingang
Lichtenberg,PROPN,Lichtenberg
für,ADP,für
die,DET,der
Jahre,NOUN,Jahr
2024,NUM,2024
-,PUNCT,--
2025.,PUNCT,2025.
Die,DET,der
Anlaufstelle,NOUN,Anlaufstelle
soll,AUX,sollen
die,DET,der
Weiterentwicklung,NOUN,Weiterentwicklung
und,CCONJ,und
Begleitung,NOUN,Begleitung
der,DET,der
laufenden,ADJ,laufend
Kampagne,NOUN,Kampagne
umsetzen,VERB,umsetzen
",",PUNCT,--
die,DET,der
Kampagnenarbeit,NOUN,Kampagnenarbeit
fortführen,VERB,fortführen
und,CCONJ,und
verstetigen,VERB,verstetigen
.,PUNCT,--
Interessierte,ADJ,Interessierte
Träger,NOUN,Träger
können,AUX,können
sich,PRON,sich
ab,ADP,ab
sofort,ADV,sofort
bis,ADP,bis
Freitag,NOUN,Freitag
",",PUNCT,--
24.,ADJ,24.
Mai,NOUN,Mai
2024,NUM,2024
bewerben,VERB,bewerben
.,PUNCT,--
Bezirksbürgermeister,NOUN,Bezirksbürgermeister
Martin,PROPN,Martin
Schaefer,PROPN,Schaefer
(,PUNCT,--
CDU,PROPN,CDU
):,PUNCT,):
„,PUNCT,--
Zivilcourage,NOUN,Zivilcourage
zu,PART,zu
zeigen,VERB,zeigen
",",PUNCT,--
wenn,SCONJ,wenn
andere,PRON,anderer
bedroht,VERB,bedrohen
werden,AUX,werden
",",PUNCT,--
zeugt,VERB,zeugen
von,ADP,von
Verantwortungsbewusstsein,NOUN,Verantwortungsbewusstsein
und,CCONJ,und
Emphatie,NOUN,Emphatie
.,PUNCT,--
Lichtenberg,PROPN,Lichtenberg
hat,AUX,haben
eine,DET,ein
starke,ADJ,stark
und,CCONJ,und
mutige,ADJ,mutig
Zivilgesellschaft,NOUN,Zivilgesellschaft
und,CCONJ,und
zeigt,VERB,zeigen
seit,ADP,seit
vielen,DET,vieler
Jahren,NOUN,Jahr
Gesicht,NOUN,Gesicht
für,ADP,für
mehr,DET,mehr
Toleranz,NOUN,Toleranz
und,CCONJ,und
gegen,ADP,gegen
Hetze,NOUN,Hetze
",",PUNCT,--
Hass,NOUN,Hass
oder,CCONJ,oder
Gewalt,NOUN,Gewalt
.,PUNCT,--
Durch,ADP,durch
die,DET,der
Kampagne,NOUN,Kampagne
Noteingang,NOUN,Noteingang
können,AUX,können
Lichtenbergerinnen,NOUN,Lichtenbergerinn
und,CCONJ,und
Lichtenberger,NOUN,Lichtenberger
zeigen,VERB,zeigen
",",PUNCT,--
dass,SCONJ,dass
sie,PRON,sie
Anfeindungen,NOUN,Anfeindung
und,CCONJ,und
Menschenfeindlichkeit,NOUN,Menschenfeindlichkeit
in,ADP,in
ihren,DET,ihr
Kiezen,NOUN,Kiez
nicht,PART,nicht
tolerieren,VERB,tolerieren
.,PUNCT,--
“,PUNCT,--
Die,DET,der
Aktion,NOUN,Aktion
Noteingang,NOUN,Noteingang
gibt,VERB,geben
es,PRON,es
seit,ADP,seit
2020,NUM,2020
im,ADP,in
Bezirk,NOUN,Bezirk
Lichtenberg,PROPN,Lichtenberg
.,PUNCT,--
Ganz,ADV,ganz
unterschiedliche,ADJ,unterschiedlich
bezirkliche,ADJ,bezirklich
Akteurinnen,NOUN,Akteurin
und,CCONJ,und
Akteure,NOUN,Akteur
nehmen,VERB,nehmen
daran,ADV,daran
teil,ADV,teil
.,PUNCT,--
Neben,ADP,neben
Sozial-,X,Sozial
und,CCONJ,und
Jugendeinrichtungen,NOUN,Jugendeinrichtung
sind,AUX,sein
auch,ADV,auch
Geschäfte,NOUN,Geschäft
",",PUNCT,--
Unternehmen,NOUN,Unternehmen
",",PUNCT,--
Bars,NOUN,Bar
und,CCONJ,und
Cafés,NOUN,Cafés
vertreten,VERB,vertreten
.,PUNCT,--
Dafür,ADV,dafür
werden,AUX,werden
Aufkleber,NOUN,Aufkleber
oder,CCONJ,oder
Plakate,NOUN,Plakat
der,DET,der
Aktion,NOUN,Aktion
nach,ADP,nach
außen,ADV,außen
sichtbar,ADV,sichtbar
