Token,PoS,Lemma
Kursangebot,NOUN,Kursangebot
:,PUNCT,--
Smartphones,NOUN,Smartphones
und,CCONJ,und
Tabletkurs,NOUN,Tabletkurs
für,ADP,für
Fortgeschrittene,NOUN,Fortgeschrittene
im,ADP,in
Hertha-Müller-Haus,NOUN,Hertha-Müller-Haus
"
",SPACE,"
"
Nutzen,NOUN,Nutzen
Sie,PRON,sie
die,DET,der
Vorteile,NOUN,Vorteil
von,ADP,von
Smartphones,NOUN,Smartphones
und,CCONJ,und
Tablets,NOUN,Tablet
.,PUNCT,--
Sie,PRON,sie
haben,AUX,haben
Ihr,DET,ihr
Smartphone,NOUN,Smartphone
bereits,ADV,bereits
und,CCONJ,und
können,AUX,können
die,DET,der
grundlegenden,ADJ,grundlegend
Funktionen,NOUN,Funktion
bereits,ADV,bereits
bedienen,VERB,bedienen
?,PUNCT,--
Sie,PRON,sie
möchten,AUX,möchten
wissen,VERB,wissen
was,PRON,was
Ihr,DET,ihr
Gerät,NOUN,Gerät
noch,ADV,noch
so,ADV,so
alles,PRON,alle
kann,VERB,können
und,CCONJ,und
mehr,PRON,mehr
erfahren,VERB,erfahren
?,PUNCT,--
Sie,PRON,sie
möchten,AUX,möchten
besser,ADV,gut
verstehen,VERB,verstehen
",",PUNCT,--
was,PRON,was
Sie,PRON,sie
auf,ADP,auf
einstellen,VERB,einstellen
können,AUX,können
?,PUNCT,--
Dann,ADV,dann
ist,AUX,sein
dieser,DET,dieser
Kurs,NOUN,Kurs
genau,ADV,genau
richtig,ADV,richtig
für,ADP,für
Sie,PRON,sie
.,PUNCT,--
Wir,PRON,wir
gehen,VERB,gehen
einen,DET,ein
Schritt,NOUN,Schritt
weiter,ADV,weiter
und,CCONJ,und
zeigen,VERB,zeigen
Ihnen,PRON,ihnen
die,DET,der
nächsten,ADJ,nächster
Schritte,NOUN,Schritt
im,ADP,in
Umgang,NOUN,Umgang
mit,ADP,mit
Ihrem,DET,ihr
Gerät,NOUN,Gerät
.,PUNCT,--
Der,DET,der
Kurs,NOUN,Kurs
richtet,VERB,richten
sich,PRON,sich
nach,ADP,nach
den,DET,der
Bedürfnissen,NOUN,Bedürfnis
der,DET,der
Teilnehmenden,NOUN,Teilnehmende
und,CCONJ,und
nach,ADP,nach
deren,PRON,der
Anforderungen,NOUN,Anforderung
.,PUNCT,--
Wir,PRON,wir
helfen,VERB,helfen
Ihnen,PRON,Ihnen
:,PUNCT,--
Besser,ADV,Besser
zu,PART,zu
verstehen,VERB,verstehen
–,PUNCT,--
Besser,ADV,Besser
zu,PART,zu
nutzen,VERB,nutzen
–,PUNCT,--
Besser,ADV,gut
sich,PRON,sich
selbst,ADV,selbst
zu,PART,zu
helfen,VERB,helfen
–,PUNCT,--
Besser,ADV,Besser
zu,PART,zu
kommunizieren,VERB,kommunizieren
–,PUNCT,--
Besser,ADV,Besser
zu,PART,zu
informieren,VERB,informieren
.,PUNCT,--
Bitte,ADV,bitte
bringen,VERB,bringen
Sie,PRON,sie
Ihre,DET,ihr
eigenen,ADJ,eigen
Smartphone,NOUN,Smartphone
und,CCONJ,und
Tablets,NOUN,Tablet
",",PUNCT,--
wenn,SCONJ,wenn
vorhanden,ADV,vorhanden
",",PUNCT,--
aufgeladen,VERB,aufgeladen
mit,ADP,mit
.,PUNCT,--
Es,PRON,es
werden,AUX,werden
Tablets,NOUN,Tablet
zur,ADP,zu
Verfügung,NOUN,Verfügung
gestellt,VERB,stellen
",",PUNCT,--
für,ADP,für
alle,PRON,alle
",",PUNCT,--
die,PRON,der
kein,DET,kein
eigenes,ADJ,eigen
Gerät,NOUN,Gerät
haben,VERB,haben
.,PUNCT,--
Der,DET,der
Kurs,NOUN,Kurs
findet,VERB,finden
im,ADP,in
Freien,NOUN,freie
statt,ADV,statt
.,PUNCT,--
Ort,NOUN,Ort
:,PUNCT,--
Hertha-Müller-Haus,NOUN,Hertha-Müller-Haus
",",PUNCT,--
Argentinische,ADJ,argentinisch
Allee,PROPN,Allee
89,NUM,89
",",PUNCT,--
14163,NUM,14163
Berlin,PROPN,Berlin
Termin,NOUN,Termin
:,PUNCT,--
jeden,DET,jeder
Freitag,NOUN,Freitag
von,ADP,von
11:00,NOUN,11:00
bis,ADP,bis
12:30,NOUN,12:30
Uhr,NOUN,Uhr
Beginn,NOUN,Beginn
:,PUNCT,--
24.09.2021,VERB,24.09.2021
bis,CCONJ,bis
12.11.2021,ADV,12.11.2021
(,PUNCT,--
außer,ADP,außer
am,ADP,an
08.10.+22.10.2021,NOUN,08.10.+22.10.2021
),PUNCT,--
Kosten,NOUN,Kosten
:,PUNCT,--
"36,00",NUM,"36,00"
€,NOUN,€
pro,ADP,pro
Person,NOUN,Person
für,ADP,für
6,NUM,6
Stunden,NOUN,Stunde
à,X,--
90,NUM,90
Minuten,NOUN,Minute
Leitung,NOUN,Leitung
:,PUNCT,--
Frau,NOUN,Frau
Schwerdtner,ADJ,Schwerdtner
Anmeldung,NOUN,Anmeldung
:,PUNCT,--
Herr,NOUN,Herr
Artmann,PROPN,Artmann
",",PUNCT,--
Freizeitstättenleitung,NOUN,Freizeitstättenleitung
",",PUNCT,--
Tel.,NOUN,Tel.
:,PUNCT,--
814,NUM,814
999,NUM,999
53,NUM,53
