Token,PoS,Lemma
Sprechstunde,NOUN,sprechstund
zu,ADP,zu
den,DET,der
Digitalen,NOUN,Digital
Angeboten,NOUN,Angebot
des,DET,der
VÖBB,PROPN,VÖBB
in,ADP,in
der,DET,der
Gottfried-Benn-Bibliothek,NOUN,Gottfried-Benn-Bibliothek
–,PUNCT,--
neue,ADJ,neu
Termine,NOUN,Termin
von,ADP,von
Juli,NOUN,Juli
bis,ADP,bis
September,NOUN,September
"
",SPACE,"
"
Sie,PRON,sie
haben,AUX,haben
Fragen,NOUN,Frage
zu,ADP,zu
den,DET,der
digitalen,ADJ,digital
Angeboten,NOUN,Angebot
des,DET,der
Berliner,ADJ,Berliner
Bibliotheksverbundes,NOUN,Bibliotheksverbund
VÖBB,PROPN,VÖBB
?,PUNCT,--
Dann,ADV,dann
haben,AUX,haben
Sie,PRON,sie
in,ADP,in
der,DET,der
Sprechstunde,NOUN,Sprechstunde
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
diese,PRON,dieser
zu,PART,zu
stellen,VERB,stellen
und,CCONJ,und
zu,PART,zu
klären,VERB,klären
!,PUNCT,--
Hier,ADV,hier
helfen,VERB,helfen
Ihnen,PRON,ihnen
die,DET,der
Bibliotheksmitarbeiter*innen,NOUN,Bibliotheksmitarbeiter*inne
Ihre,DET,ihr
Fragen,NOUN,Frage
zu,PART,zu
beantworten,VERB,beantworten
",",PUNCT,--
wie,SCONJ,wie
zum,ADP,zu
Beispiel,NOUN,Beispiel
zur,ADP,zu
E-Book-Ausleihe,NOUN,E-Book-Ausleihe
",",PUNCT,--
dem,DET,der
Musikstreaming,NOUN,Musikstreaming
oder,CCONJ,oder
auch,ADV,auch
zu,ADP,zu
möglichen,ADJ,möglich
technischen,ADJ,technisch
Aspekten,NOUN,Aspekt
rund,ADV,rund
um,ADP,um
die,DET,der
digitale,ADJ,digital
Ausleihe,NOUN,Ausleihe
.,PUNCT,--
Bringen,VERB,Bringen
Sie,PRON,sie
gern,ADV,gern
Ihr,DET,ihr
Smartphone,NOUN,Smartphone
",",PUNCT,--
Tablet,NOUN,Tablet
oder,CCONJ,oder
E-Book-Reader,NOUN,E-Book-Reader
mit,ADP,mit
",",PUNCT,--
um,SCONJ,um
die,DET,der
damit,ADV,damit
verbundenen,ADJ,verbunden
Fragen,NOUN,Frage
klären,VERB,klären
zu,PART,zu
können,AUX,können
.,PUNCT,--
Termine,NOUN,Termin
:,PUNCT,--
Mittwoch,NOUN,mittwoch
",",PUNCT,--
05.07.2023,NUM,05.07.2023
um,ADP,um
15:15,NOUN,15:15
bis,ADP,bis
17:15,NOUN,17:15
Uhr,NOUN,Uhr
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
19.07.2023,ADV,19.07.2023
um,ADP,um
15:15,NOUN,15:15
bis,ADP,bis
17:15,ADJ,17:15
Uhr,NOUN,Uhr
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
02.08.2023,NUM,02.08.2023
um,ADP,um
15:15,NOUN,15:15
bis,ADP,bis
17:15,NOUN,17:15
Uhr,NOUN,Uhr
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
16.08.2023,ADV,16.08.2023
um,ADP,um
15:15,NOUN,15:15
bis,ADP,bis
17:15,ADJ,17:15
Uhr,NOUN,Uhr
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
30.08.2023,NUM,30.08.2023
um,ADP,um
15:15,NOUN,15:15
bis,ADP,bis
17:15,NOUN,17:15
Uhr,NOUN,Uhr
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
13.09.2023,ADV,13.09.2023
um,ADP,um
15:15,NOUN,15:15
bis,ADP,bis
17:15,ADJ,17:15
Uhr,NOUN,Uhr
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
27.09.2023,NUM,27.09.2023
um,ADP,um
15:15,NOUN,15:15
bis,ADP,bis
17:15,ADJ,17:15
Uhr,NOUN,Uhr
Eintritt,NOUN,Eintritt
:,PUNCT,--
frei,ADV,frei
.,PUNCT,--
Ohne,ADP,ohne
Voranmeldung,NOUN,Voranmeldung
.,PUNCT,--
Information,NOUN,Information
unter,ADP,unter
Tel.,NOUN,Tel.
90299,NUM,90299
5458,NUM,5458
Ort,NOUN,Ort
:,PUNCT,--
Gottfried-Benn-Bibliothek,NOUN,Gottfried-Benn-Bibliothek
",",PUNCT,--
Nentershäuser,ADJ,Nentershäus
Platz,NOUN,Platz
1,NUM,1
",",PUNCT,--
14163,NUM,14163
Berlin,PROPN,Berlin
