Token,PoS,Lemma
„,PUNCT,--
Girls,X,Girls
´,X,´
Day,X,Day
und,CCONJ,und
Boys,X,Boys
´,X,´
Day,PROPN,Day
sind,AUX,sein
gut,ADV,gut
für,ADP,für
Berlin,PROPN,Berlin
“,PUNCT,--
-,PUNCT,--
Staatssekretärin,NOUN,Staatssekretärin
Barbara,PROPN,Barbara
König,PROPN,König
besucht,VERB,besuchen
Spielesoftwareunternehmen,NOUN,Spielesoftwareunternehme
Wooga,PROPN,Wooga
"
",SPACE,"
"
Sperrfrist,NOUN,Sperrfrist
:,PUNCT,--
27.,ADJ,27.
April,NOUN,April
2017,NUM,2017
",",PUNCT,--
11:30,ADJ,11:30
Uhr,NOUN,Uhr
Die,DET,der
Staatssekretärin,NOUN,Staatssekretärin
in,ADP,in
der,DET,der
Senatsverwaltung,NOUN,Senatsverwaltung
für,ADP,für
Gesundheit,NOUN,Gesundheit
",",PUNCT,--
Pflege,NOUN,Pflege
und,CCONJ,und
Gleichstellung,NOUN,Gleichstellung
Barbara,PROPN,Barbara
König,PROPN,König
hat,AUX,haben
anlässlich,ADV,anlässlich
des,DET,der
heutigen,ADJ,heutig
Girls,NOUN,Girl
´,PROPN,´
Days,PROPN,Days
das,DET,der
Berliner,ADJ,Berliner
Spielesoftwareunternehmen,NOUN,Spielesoftwareunternehme
Wooga,X,Wooga
besucht,VERB,besuchen
.,PUNCT,--
Die,DET,der
Wooga,ADJ,Wooga
GmbH,NOUN,GmbH
entwickelt,VERB,entwickeln
Social,NOUN,Social
und,CCONJ,und
Mobile,NOUN,Mobil
Games,PROPN,Games
und,CCONJ,und
ist,AUX,sein
eines,PRON,einer
der,DET,der
größten,ADJ,groß
europäischen,ADJ,europäisch
Anbieter,NOUN,Anbieter
in,ADP,in
diesem,DET,dieser
Bereich,NOUN,Bereich
mit,ADP,mit
monatlich,ADV,monatlich
ca.,ADV,ca.
40,NUM,40
Millionen,NOUN,Million
aktiven,ADJ,aktiv
Nutzerinnen,NOUN,Nutzerinne
und,CCONJ,und
Nutzern,NOUN,Nutzer
.,PUNCT,--
Das,DET,der
Unternehmen,NOUN,Unternehmen
beteiligt,VERB,beteiligen
sich,PRON,sich
zum,ADP,zu
wiederholten,ADJ,wiederholt
Mal,NOUN,Mal
am,ADP,an
Girls,NOUN,Girls
’,PROPN,’
Day,PROPN,Day
und,CCONJ,und
ist,AUX,sein
auch,ADV,auch
darüber,ADV,darüber
hinaus,ADP,hinaus
sehr,ADV,sehr
engagiert,ADV,engagiert
bei,ADP,bei
den,DET,der
Themen,NOUN,Thema
Vereinbarkeit,NOUN,Vereinbarkeit
von,ADP,von
Familie,NOUN,Familie
und,CCONJ,und
Beruf,NOUN,Beruf
",",PUNCT,--
sowie,CCONJ,sowie
der,DET,der
Förderung,NOUN,Förderung
von,ADP,von
Frauen,NOUN,Frau
und,CCONJ,und
Mädchen,NOUN,Mädchen
.,PUNCT,--
Staatssekretärin,NOUN,Staatssekretärin
Barbara,PROPN,Barbara
König,PROPN,König
:,PUNCT,--
„,PUNCT,--
.Girls,X,.Girls
´,X,´
Day,X,Day
und,CCONJ,und
Boys,X,Boys
´,X,´
Day,PROPN,Day
sind,AUX,sein
gut,ADV,gut
für,ADP,für
Berlin,PROPN,Berlin
!,PUNCT,--
Junge,ADJ,jung
Menschen,NOUN,Mensch
werden,AUX,werden
ermutigt,VERB,ermutigen
",",PUNCT,--
neue,ADJ,neu
Berufs-,X,Beruf
und,CCONJ,und
Studienwelten,NOUN,Studienwelt
kennenzulernen,VERB,kennenlernen
und,CCONJ,und
etwas,PRON,etwas
über,ADP,über
den,DET,der
Berufsalltag,NOUN,Berufsalltag
und,CCONJ,und
die,DET,der
dortigen,ADJ,dortig
Rahmenbedingungen,NOUN,Rahmenbedingung
zu,PART,zu
erfahren,VERB,erfahren
.,PUNCT,--
Wir,PRON,wir
brauchen,VERB,brauchen
mehr,DET,mehr
Mädchen,NOUN,Mädchen
und,CCONJ,und
Frauen,NOUN,Frau
in,ADP,in
bisher,ADV,bisher
männerdominierten,ADJ,männerdominiert
Berufen,NOUN,berufen
und,CCONJ,und
wir,PRON,wir
brauchen,VERB,brauchen
mehr,DET,mehr
Jungen,NOUN,Junge
und,CCONJ,und
Männer,NOUN,Mann
in,ADP,in
bisher,ADV,bisher
frauendominierten,ADJ,frauendominiert
Berufen,NOUN,berufen
.,PUNCT,--
Unternehmen,NOUN,Unternehmen
wie,ADP,wie
die,DET,der
Wooga,ADJ,Wooga
GmbH,NOUN,GmbH
helfen,VERB,helfen
durch,ADP,durch
ihr,DET,ihr
nachhaltiges,ADJ,nachhaltig
Engagement,NOUN,Engagement
",",PUNCT,--
traditionelle,ADJ,traditionell
Berufswahlmuster,NOUN,Berufswahlmuster
junger,ADJ,jung
Menschen,NOUN,Mensch
zu,PART,zu
durchbrechen,VERB,durchbrechen
.,PUNCT,--
“,PUNCT,--
Den,PROPN,der
Girls,PROPN,Girls
´,PROPN,´
Day,X,Day
gibt,VERB,geben
es,PRON,es
seit,ADP,seit
2001.,PUNCT,2001.
Bis,ADP,bis
2016,NUM,2016
haben,AUX,haben
in,ADP,in
Berlin,PROPN,Berlin
insgesamt,ADV,insgesamt
106.493,NUM,106.493
Schülerinnen,NOUN,Schülerinn
in,ADP,in
5.409,NUM,5.409
Veranstaltungen,NOUN,Veranstaltung
Erfahrungen,NOUN,Erfahrung
in,ADP,in
der,DET,der
Welt,NOUN,Welt
der,DET,der
MINT-Berufe,NOUN,MINT-Berufe
sammeln,VERB,sammeln
können,AUX,können
.,PUNCT,--
Den,DET,der
Boys,X,Boys
´,X,´
Day,X,Day
gibt,VERB,geben
es,PRON,es
seit,ADP,seit
2011.,PUNCT,2011.
Bis,ADP,bis
2016,NUM,2016
haben,AUX,haben
insgesamt,ADV,insgesamt
10.064,NUM,10.064
Teilnehmer,NOUN,Teilnehmer
1.247,NUM,1.247
Veranstaltungen,NOUN,Veranstaltung
im,ADP,in
Pflege,NOUN,Pflege
und,CCONJ,und
Gesundheitsbereich,NOUN,Gesundheitsbereich
",",PUNCT,--
in,ADP,in
den,DET,der
pädagogischen,ADJ,pädagogisch
Berufen,NOUN,Berufen
und,CCONJ,und
in,ADP,in
Dienstleistungs-,X,Dienstleistung
und,CCONJ,und
Handwerksberufen,NOUN,Handwerksberufen
besucht,VERB,besuchen
.,PUNCT,--
