Token,PoS,Lemma
Buchvorstellung,NOUN,Buchvorstellung
„,PUNCT,--
Wir,PRON,wir
alle,PRON,alle
im,ADP,in
Stadtgewimmel,NOUN,Stadtgewimmel
“,PUNCT,--
in,ADP,in
der,DET,der
Mittelpunktbibliothek,NOUN,Mittelpunktbibliothek
"
",SPACE,"
"
Bezirksbürgermeisterin,NOUN,Bezirksbürgermeisterin
Clara,PROPN,Clara
Herrmann,PROPN,Herrmann
informiert,VERB,informieren
:,PUNCT,--
“,PUNCT,--
Wir,PRON,wir
alle,PRON,alle
im,ADP,in
Stadtgewimmel,NOUN,Stadtgewimmel
”,PUNCT,”
ist,AUX,sein
ein,DET,ein
Wimmelbuch,NOUN,Wimmelbuch
",",PUNCT,--
das,PRON,der
die,DET,der
Diversität,NOUN,Diversität
unserer,DET,unser
Gesellschaft,NOUN,Gesellschaft
abbildet,VERB,abbilden
.,PUNCT,--
Es,PRON,es
bietet,VERB,bieten
verschiedensten,ADJ,verschieden
Menschen,NOUN,Mensch
die,DET,der
Möglichkeit,NOUN,Möglichkeit
",",PUNCT,--
sich,PRON,sich
",",PUNCT,--
ihre,DET,ihr
Lebensrealitäten,NOUN,Lebensrealitäte
und,CCONJ,und
Familienkonzepte,NOUN,Familienkonzept
in,ADP,in
diesem,DET,dieser
Buch,NOUN,Buch
allein,ADV,allein
oder,CCONJ,oder
gemeinsam,ADV,gemeinsam
wiederzufinden,VERB,wiederzufind
.,PUNCT,--
Autorin,NOUN,Autorin
Kori,PROPN,Kori
Klima,PROPN,Klima
und,CCONJ,und
Illustratorin,NOUN,Illustratorin
Isabelle,PROPN,Isabelle
Göntgen,NOUN,Göntgen
stellen,VERB,stellen
ihr,DET,ihr
Wimmelbuch,NOUN,Wimmelbuch
bei,ADP,bei
einer,DET,ein
Lesung,NOUN,Lesung
und,CCONJ,und
in,ADP,in
einem,DET,ein
Gespräch,NOUN,Gespräch
mit,ADP,mit
Penelope,PROPN,Penelope
Dützmann,PROPN,Dützmann
vor,ADP,vor
.,PUNCT,--
Bei,ADP,bei
einem,DET,ein
kleinen,ADJ,klein
Workshop,NOUN,Workshop
kommt,VERB,kommen
man,PRON,man
den,DET,der
Charakteren,NOUN,Charaktere
aus,ADP,aus
dem,DET,der
Buch,NOUN,Buch
und,CCONJ,und
dem,DET,der
Prozess,NOUN,Prozess
dahinter,ADV,dahinter
noch,ADV,noch
ein,DET,ein
Stück,NOUN,Stück
näher,ADV,nah
.,PUNCT,--
Wann,ADV,wann
?,PUNCT,--
Samstag,NOUN,Samstag
",",PUNCT,--
6.,ADJ,6.
Januar,NOUN,Januar
2023,NUM,2023
um,ADP,um
16,NUM,16
Uhr,NOUN,Uhr
Wo,ADV,wo
?,PUNCT,--
Mittelpunktbibliothek,NOUN,Mittelpunktbibliothek
Wilhelm,PROPN,Wilhelm
Liebknecht,PROPN,Liebknecht
/,PUNCT,--
Namik,PROPN,Namik
Kemal,PROPN,Kemal
",",PUNCT,--
Adalbertstraße,PROPN,Adalbertstraße
2,NUM,2
",",PUNCT,--
10999,NUM,10999
Berlin,PROPN,Berlin
Die,DET,der
Veranstaltung,NOUN,Veranstaltung
richtet,VERB,richten
sich,PRON,sich
an,ADP,an
Menschen,NOUN,Mensch
ab,ADP,ab
drei,NUM,drei
Jahren,NOUN,Jahr
.,PUNCT,--
Eine,DET,ein
Anmeldung,NOUN,Anmeldung
ist,AUX,sein
nicht,PART,nicht
notwendig,ADV,notwendig
.,PUNCT,--
Medienkontakt,NOUN,Medienkontakt
E-Mail,NOUN,E-Mail
:,PUNCT,--
presse@ba-fk.berlin.de,X,presse@ba-fk.berlin.de
Telefon,NOUN,Telefon
:,PUNCT,--
(,PUNCT,--
030,NUM,030
),PUNCT,--
90298,NUM,90298
-,NUM,-
2843,NUM,2843
