Token,PoS,Lemma
Benefizlesung,NOUN,Benefizlesung
für,ADP,für
Samir,PROPN,Samir
in,ADP,in
der,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
im,ADP,in
Wuhlgarten,NOUN,Wuhlgart
"
",SPACE,"
"
Am,ADP,an
Sonntag,NOUN,Sonntag
",",PUNCT,--
den,DET,der
20.,ADJ,20.
August,NOUN,August
2017,NUM,2017
",",PUNCT,--
ab,ADP,ab
18:00,ADJ,18:00
Uhr,NOUN,Uhr
organisiert,VERB,organisieren
die,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
im,ADP,in
Wuhlgarten,NOUN,Wuhlgart
ein,DET,ein
Benefiz-Konzert,NOUN,Benefiz-Konzert
mit,ADP,mit
Künstlern,NOUN,Künstler
der,DET,der
Komischen,ADJ,komisch
Oper,NOUN,Oper
Berlin,PROPN,Berlin
",",PUNCT,--
des,DET,der
RSO,PROPN,RSO
und,CCONJ,und
des,DET,der
Konzerthausorchesters,NOUN,Konzerthausorchester
.,PUNCT,--
Der,DET,der
Erlös,NOUN,Erlös
wird,AUX,werden
verwendet,VERB,verwenden
für,ADP,für
finanzielle,ADJ,finanziell
Hilfe,NOUN,Hilfe
zur,ADP,zu
Implantation,NOUN,Implantation
eines,DET,ein
Hörgerätes,NOUN,Hörgerät
für,ADP,für
den,DET,der
fünfjährigen,ADJ,fünfjährig
Samir,NOUN,Samir
in,ADP,in
Kandahar,PROPN,Kandahar
(,PUNCT,--
Afghanistan,PROPN,Afghanistan
),PUNCT,--
",",PUNCT,--
der,PRON,der
ohne,ADP,ohne
dieses,DET,dieser
in,ADP,in
völliger,ADJ,völlig
Isolation,NOUN,Isolation
sein,DET,sein
Leben,NOUN,Leben
verbringen,VERB,verbringen
müsste,PRON,müsste
.,PUNCT,--
Weil,SCONJ,weil
er,PRON,er
nicht,PART,nicht
hören,VERB,hören
kann,AUX,können
",",PUNCT,--
kann,AUX,können
er,PRON,er
auch,ADV,auch
nicht,PART,nicht
sprechen,VERB,sprechen
.,PUNCT,--
Die,DET,der
Künstlerinnen,NOUN,Künstlerinne
und,CCONJ,und
Künstler,NOUN,Künstler
der,DET,der
Komischen,ADJ,komisch
Oper,NOUN,Oper
Berlin,PROPN,Berlin
",",PUNCT,--
des,DET,der
RSO,PROPN,RSO
und,CCONJ,und
des,DET,der
Konzerthausorchesters,NOUN,Konzerthausorchester
Bergith,PROPN,Bergith
Sprenger,PROPN,Sprenger
",",PUNCT,--
Gesang,NOUN,Gesang
Almuth,PROPN,Almuth
Kummer,PROPN,Kummer
",",PUNCT,--
Anne-Kathrin,PROPN,Anne-Kathrin
Seidel,PROPN,Seidel
",",PUNCT,--
Andreas,PROPN,Andreas
Finsterbusch,PROPN,Finsterbusch
",",PUNCT,--
Violine,NOUN,Violine
Volkmar,PROPN,Volkmar
Weiche,PROPN,Weiche
",",PUNCT,--
Violoncello,PROPN,Violoncello
Dietrich,PROPN,Dietrich
Sprenger,PROPN,Sprenger
",",PUNCT,--
Cembalo,PROPN,Cembalo
Hannelore,PROPN,Hannelore
Psathas,PROPN,Psathas
",",PUNCT,--
Wort,NOUN,Wort
Ulrich,PROPN,Ulrich
Uffrecht,PROPN,Uffrecht
",",PUNCT,--
Plakat,PROPN,Plakat
Krankenhauskirche,NOUN,Krankenhauskirche
im,ADP,in
Wuhlgarten,NOUN,Wuhlgart
",",PUNCT,--
Brebacher,ADJ,Brebacher
Weg,NOUN,Weg
15,NUM,15
",",PUNCT,--
12683,NUM,12683
Berlin,PROPN,Berlin
