Token,PoS,Lemma
Aktuelle,ADJ,Aktuelle
Bau-,X,Bau
und,CCONJ,und
Planungsvorhaben,NOUN,Planungsvorhabe
in,ADP,in
Lichtenberg,PROPN,Lichtenberg
"
",SPACE,"
"
In,ADP,in
der,DET,der
Sitzung,NOUN,Sitzung
des,DET,der
Ausschusses,NOUN,Ausschuß
Ökologische,ADJ,ökologisch
Stadtentwicklung,NOUN,Stadtentwicklung
",",PUNCT,--
Mieter,NOUN,Mieter
:,PUNCT,--
innenschutz,NOUN,innenschutz
und,CCONJ,und
Facility,PROPN,Facility
Management,PROPN,Management
der,DET,der
Bezirksverordnetenversammlung,NOUN,Bezirksverordnetenversammlung
(,PUNCT,--
BVV,PROPN,BVV
),PUNCT,--
am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
13.,ADJ,13.
Januar,NOUN,Januar
2022,NUM,2022
",",PUNCT,--
um,ADP,um
19.00,NUM,19.00
Uhr,NOUN,Uhr
informiert,VERB,informieren
das,DET,der
Bezirksamt,NOUN,Bezirksamt
den,DET,der
Ausschuss,NOUN,Ausschuss
über,ADP,über
die,DET,der
eingegangenen,NOUN,eingegangen
Bau-,X,Bau
und,CCONJ,und
Planungsvorhaben,NOUN,Planungsvorhabe
sowie,CCONJ,sowie
erteilte,ADJ,erteilt
Baugenehmigungen,NOUN,Baugenehmigung
in,ADP,in
Lichtenberg,PROPN,Lichtenberg
des,DET,der
Monats,NOUN,Monat
Dezember,NOUN,Dezember
.,PUNCT,--
Die,DET,der
Vorhaben,NOUN,Vorhaben
werden,AUX,werden
vorgestellt,VERB,vorstellen
und,CCONJ,und
diskutiert,VERB,diskutieren
.,PUNCT,--
Die,DET,der
Sitzung,NOUN,Sitzung
findet,VERB,finden
als,ADP,als
Videokonferenz,NOUN,Videokonferenz
statt,ADV,statt
.,PUNCT,--
Interessierte,NOUN,interessierter
wenden,VERB,wenden
sich,PRON,sich
für,ADP,für
die,DET,der
Anmeldung,NOUN,Anmeldung
und,CCONJ,und
Einwahldaten,NOUN,Einwahldat
an,ADP,an
das,DET,der
BVV-Büro,NOUN,BVV-Büro
",",PUNCT,--
per,ADP,per
E-Mail,NOUN,E-Mail
:,PUNCT,--
bvvlichtenberg@lichtenberg.berlin.de,X,bvvlichtenberg@lichtenberg.berlin.de
oder,CCONJ,oder
unter,ADP,unter
Telefon,NOUN,Telefon
(,PUNCT,--
030,NUM,030
),PUNCT,--
90296,NUM,90296
-,PUNCT,-
3100.,PUNCT,3100.
Neueingänge,ADJ,neueingäng
Bauanträge,NOUN,Bauantrag
und,CCONJ,und
Planungsvorhaben,NOUN,Planungsvorhabe
:,PUNCT,--
Hausvaterweg,ADP,Hausvaterweg
39,NUM,39
(,PUNCT,--
Falkenberg,PROPN,Falkenberg
):,PUNCT,):
Neubau,NOUN,Neubau
einer,DET,ein
Katzenquarantäne,NOUN,Katzenquarantäne
Falkenberger,NOUN,Falkenberger
Chaussee,PROPN,Chaussee
74,NUM,74
(,PUNCT,--
Neu-Hohenschönhausen,PROPN,Neu-Hohenschönhausen
):,PUNCT,):
Schulneubau,NOUN,Schulneubau
–,PUNCT,--
