Token,PoS,Lemma
Zur,ADP,zu
Erinnerung,NOUN,Erinnerung
-,PUNCT,--
Kuratorenführungen,NOUN,Kuratorenführunge
und,CCONJ,und
Künstlergespräche,NOUN,Künstlergespräch
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Ausstellung,NOUN,Ausstellung
united,PROPN,United
nations,PROPN,Nations
revisited,X,Revisited
-,PUNCT,--
künstlerische,ADJ,künstlerisch
Interventionen,NOUN,Intervention
im,ADP,in
politischen,ADJ,politisch
Raum,NOUN,Raum
am,ADP,an
04.05.,NOUN,04.05.
in,ADP,in
der,DET,der
Galerie,NOUN,Galerie
M,PROPN,M
"
",SPACE,"
"
Kultour,PROPN,Kultour
á,PROPN,á
la,X,--
Carte,X,Carte
–,PUNCT,--
die,DET,der
Galerie,NOUN,Galerie
M,PROPN,M
",",PUNCT,--
Marzahner,PROPN,Marzahner
Promenade,PROPN,Promenade
46,NUM,46
",",PUNCT,--
12679,NUM,12679
Berlin,PROPN,Berlin
",",PUNCT,--
lädt,VERB,laden
ein,DET,ein
zu,ADP,zu
Kuratorenführungen,NOUN,Kuratorenführunge
und,CCONJ,und
Künstlergesprächen,NOUN,Künstlergespräch
im,ADP,in
Rahmen,NOUN,Rahmen
der,DET,der
Ausstellung,NOUN,Ausstellung
united,PROPN,United
nations,PROPN,Nations
revisited,X,Revisited
–,PUNCT,--
künstlerische,ADJ,künstlerisch
Interventionen,NOUN,Intervention
im,ADP,in
politischen,ADJ,politisch
Raum,NOUN,Raum
am,ADP,an
Samstag,NOUN,Samstag
",",PUNCT,--
dem,DET,der
04.,ADJ,04.
Mai,NOUN,Mai
von,ADP,von
15.00,NUM,15.00
–,PUNCT,--
20.00,NUM,20.00
Uhr,NOUN,Uhr
.,PUNCT,--
18.00,NUM,18.00
Uhr,NOUN,Uhr
„,PUNCT,--
Gastgeschenke,NOUN,Gastgeschenke
an,ADP,an
die,DET,der
Vereinten,ADJ,vereint
Nationen,NOUN,Nation
“,PUNCT,--
Die,DET,der
Kuratorin,NOUN,Kuratorin
Signe,PROPN,Signe
Theill,PROPN,Theill
im,ADP,in
Gespräch,NOUN,Gespräch
mit,ADP,mit
Eckhard,PROPN,Eckhard
Gillen,PROPN,Gillen
und,CCONJ,und
Clemens,PROPN,Clemens
Weiss,PROPN,Weiss
.,PUNCT,--
Ein,DET,ein
Großteil,NOUN,Großteil
der,DET,der
Kunstsammlungen,NOUN,Kunstsammlung
der,DET,der
Vereinten,ADJ,vereint
Nationen,NOUN,Nation
besteht,VERB,bestehen
aus,ADP,aus
Gastgeschenken,NOUN,Gastgeschenke
der,DET,der
in,ADP,in
ihr,PRON,ihr
vertretenen,ADJ,vertreten
Länder,NOUN,Land
.,PUNCT,--
So,ADV,so
ist,AUX,sein
eine,DET,ein
ganz,ADV,ganz
einzigartige,ADJ,einzigartig
Sammlung,NOUN,Sammlung
entstanden,VERB,entstehen
",",PUNCT,--
an,ADP,an
der,PRON,der
sich,PRON,sich
wechselnde,ADJ,wechselnd
Zeiten,NOUN,Zeit
