Token,PoS,Lemma
Auftaktveranstaltung,NOUN,Auftaktveranstaltung
–,PUNCT,--
Klima,NOUN,Klima
und,CCONJ,und
Energie,NOUN,Energie
an,ADP,an
Schulen,NOUN,Schule
"
",SPACE,"
"
Gemeinsam,ADV,Gemeinsam
mit,ADP,mit
der,DET,der
Koordinierungsstelle,NOUN,Koordinierungsstelle
für,ADP,für
Natur-und,NOUN,Natur-und
Umweltbildung,NOUN,Umweltbildung
Lichtenberg,PROPN,Lichtenberg
laden,VERB,laden
Umweltbezirksstadträtin,NOUN,Umweltbezirksstadträtin
Filiz,PROPN,Filiz
Keküllüoğlu,PROPN,Keküllüoğlu
(,PUNCT,--
Bündnis,NOUN,Bündnis
90,NUM,90
/,PUNCT,--
Die,DET,der
Grünen,NOUN,grüne
),PUNCT,--
und,CCONJ,und
Dr.,NOUN,Dr.
Catrin,PROPN,Catrin
Gocksch,PROPN,Gocksch
",",PUNCT,--
Bezirksstadträtin,NOUN,Bezirksstadträtin
für,ADP,für
Bildung,NOUN,Bildung
",",PUNCT,--
Kultur,NOUN,Kultur
und,CCONJ,und
Sport,NOUN,Sport
(,PUNCT,--
CDU,PROPN,CDU
),PUNCT,--
",",PUNCT,--
die,PRON,der
Lichtenberger,ADJ,Lichtenberger
Schulen,NOUN,Schule
zur,ADP,zu
Auftaktveranstaltung,NOUN,Auftaktveranstaltung
Klima,NOUN,Klima
und,CCONJ,und
Energie,NOUN,Energie
an,ADP,an
Schulen,NOUN,Schule
ein,ADV,ein
.,PUNCT,--
Es,PRON,es
wird,AUX,werden
einen,DET,ein
Auftakt,NOUN,Auftakt
für,ADP,für
die,DET,der
Oberschulen,NOUN,Oberschule
am,ADP,an
Donnerstag,NOUN,Donnerstag
",",PUNCT,--
den,DET,der
04.,ADJ,04.
Mai,NOUN,Mai
2023,NUM,2023
von,ADP,von
13:00,PROPN,13:00
bis,ADP,bis
16:00,NUM,16:00
sowie,CCONJ,sowie
einen,DET,ein
Auftakt,NOUN,Auftakt
für,ADP,für
die,DET,der
Grundschulen,NOUN,Grundschule
am,ADP,an
Mittwoch,NOUN,Mittwoch
",",PUNCT,--
den,DET,der
14.,ADJ,14.
Juni,NOUN,Juni
2023,NUM,2023
von,ADP,von
13:30,NOUN,13:30
bis,ADP,bis
16:30,NOUN,16:30
geben,VERB,geben
.,PUNCT,--
Beide,DET,beide
Veranstaltungen,NOUN,Veranstaltung
finden,VERB,finden
im,ADP,in
Ratssaal,NOUN,Ratssaal
des,DET,der
Rathaus,NOUN,Rathau
Lichtenberg,PROPN,Lichtenberg
statt,ADV,statt
.,PUNCT,--
Die,DET,der
negativen,ADJ,negativ
Auswirkungen,NOUN,Auswirkung
des,DET,der
Klimawandels,NOUN,Klimawandel
sind,AUX,sein
bereits,ADV,bereits
zu,PART,zu
spüren,VERB,spüren
und,CCONJ,und
es,PRON,es
ist,AUX,sein
noch,ADV,noch
nicht,PART,nicht
zu,PART,zu
spät,ADV,spät
",",PUNCT,--
sich,PRON,sich
für,ADP,für
den,DET,der
Klimaschutz,NOUN,Klimaschutz
zu,PART,zu
engagieren,VERB,engagieren
.,PUNCT,--
Metropolen,NOUN,Metropole
wie,ADP,wie
Berlin,PROPN,Berlin
sind,AUX,sein
durch,ADP,durch
die,DET,der
hohe,ADJ,hoch
Bevölkerungsdichte,NOUN,Bevölkerungsdicht
einerseits,ADV,einerseits
besonders,ADV,besonders
anfällig,ADV,anfällig
für,ADP,für
Wetterextreme,NOUN,Wetterextrem
wie,ADP,wie
Hitze,NOUN,Hitze
und,CCONJ,und
Stürme,NOUN,Sturm
und,CCONJ,und
andererseits,ADV,andererseits
produzieren,VERB,produzieren
sie,PRON,sie
große,ADJ,groß
Mengen,NOUN,Menge
an,ADP,an
C02-,DET,C02-
Emissionen,NOUN,Emission
.,PUNCT,--
Auch,ADV,auch
