Token,PoS,Lemma
Schwer,ADV,schwer
kranker,ADJ,krank
74-Jähriger,NOUN,74-Jähriger
wieder,ADV,wieder
da,ADV,da
"
",SPACE,"
"
Nr.,NOUN,Nr.
0488,NUM,0488
Der,DET,der
74-Jährige,NOUN,74-Jährige
ist,AUX,sein
wieder,ADV,wieder
da,ADV,da
.,PUNCT,--
Er,PRON,er
befindet,VERB,befinden
sich,PRON,sich
derzeit,ADV,derzeit
zur,ADP,zu
Behandlung,NOUN,Behandlung
in,ADP,in
einem,DET,ein
Krankenhaus,NOUN,Krankenhaus
.,PUNCT,--
Erstmeldung,NOUN,Erstmeldung
Nr.,NOUN,Nr.
0486,NUM,0486
vom,ADP,von
5.,ADJ,5.
März,NOUN,März
2024,NUM,2024
:,PUNCT,--
Schwer,ADV,schwer
kranker,ADJ,krank
74-Jähriger,NOUN,74-Jähriger
vermisst,VERB,vermissn
–,PUNCT,--
Polizei,NOUN,Polizei
bittet,VERB,bitten
um,ADP,um
Mithilfe,NOUN,Mithilfe
Mit,ADP,mit
der,DET,der
Veröffentlichung,NOUN,Veröffentlichung
eines,DET,ein
Fotos,NOUN,Foto
bittet,VERB,bitten
die,DET,der
Kriminalpolizei,NOUN,Kriminalpolizei
um,ADP,um
Mithilfe,NOUN,Mithilfe
bei,ADP,bei
der,DET,der
Suche,NOUN,Suche
nach,ADP,nach
einem,DET,ein
vermissten,ADJ,vermisst
74,NUM,74
Jahre,NOUN,Jahr
alten,ADJ,alt
Mann,NOUN,Mann
.,PUNCT,--
Der,DET,der
Senior,NOUN,Senior
wird,AUX,werden
seit,ADP,seit
vergangenen,ADJ,vergangen
Samstag,NOUN,Samstag
",",PUNCT,--
2.,ADJ,2.
März,NOUN,März
2024,NUM,2024
",",PUNCT,--
gegen,ADP,gegen
9,NUM,9
Uhr,NOUN,Uhr
aus,ADP,aus
einem,DET,ein
Pflegeheim,NOUN,Pflegeheim
im,ADP,in
Heckelberger,ADJ,Heckelberger
Ring,NOUN,Ring
vermisst,VERB,vermissn
.,PUNCT,--
Er,PRON,er
ist,AUX,sein
schwer,ADV,schwer
krank,ADV,krank
und,CCONJ,und
dringend,ADV,dringend
auf,ADP,auf
Medikamente,NOUN,Medikament
angewiesen,ADV,anweisen
.,PUNCT,--
Daher,ADV,daher
besteht,VERB,bestehen
ohne,ADP,ohne
die,DET,der
Einnahme,NOUN,Einnahme
dieser,DET,dieser
Medikamente,NOUN,Medikament
für,ADP,für
ihn,PRON,ihn
akute,ADJ,akut
Lebensgefahr,NOUN,Lebensgefahr
.,PUNCT,--
