Token,PoS,Lemma
Konzerte,NOUN,Konzert
und,CCONJ,und
Heiligabendgottesdienst,NOUN,Heiligabendgottesdienst
in,ADP,in
der,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
"
",SPACE,"
"
Zu,ADP,zu
zwei,NUM,zwei
Konzerten,NOUN,Konzert
und,CCONJ,und
zum,ADP,zu
Heiligabendgottesdienst,NOUN,Heiligabendgottesdienst
lädt,VERB,laden
die,DET,der
Krankenhauskirche,NOUN,Krankenhauskirche
im,ADP,in
Wuhlgarten,NOUN,Wuhlgart
",",PUNCT,--
Brebacher,ADJ,Brebacher
Weg,NOUN,Weg
15,NUM,15
",",PUNCT,--
Haus,NOUN,Haus
34,NUM,34
",",PUNCT,--
12683,NUM,12683
Berlin,PROPN,Berlin
",",PUNCT,--
ein,DET,ein
1.,ADJ,1.
Adventskonzert,NOUN,Adventskonzert
des,DET,der
Akkordeonorchesters,NOUN,Akkordeonorchester
Musika,PROPN,Musika
Akkordia,NOUN,Akkordia
der,DET,der
Musikschule,NOUN,Musikschule
Fröhlich,ADV,Fröhlich
am,ADP,an
22.,ADJ,22.
Dezember,NOUN,Dezember
2013,NUM,2013
um,ADP,um
16.00,NUM,16.00
Uhr,NOUN,Uhr
2.,ADV,2.
Heiligabendgottesdienst,NOUN,Heiligabendgottesdienst
:,PUNCT,--
24.12.2013,NOUN,24.12.2013
um,ADP,um
15.00,NUM,15.00
Uhr,NOUN,Uhr
mit,ADP,mit
dem,DET,der
Ensemble,NOUN,Ensemble
Ligeia,PROPN,Ligeia
und,CCONJ,und
mit,ADP,mit
Lothar,PROPN,Lothar
Graap,PROPN,Graap
an,ADP,an
der,DET,der
Orgel,NOUN,Orgel
.,PUNCT,--
3.,ADV,3.
Neujahrskonzert,VERB,Neujahrskonzert
am,ADP,an
01.,ADJ,01.
Januar,NOUN,Januar
2014,NUM,2014
",",PUNCT,--
um,ADP,um
16.00,NUM,16.00
Uhr,NOUN,Uhr
mit,ADP,mit
Stefan,PROPN,Stefan
Kircheis,PROPN,Kircheis
",",PUNCT,--
Orgel,NOUN,Orgel
und,CCONJ,und
Constanze,PROPN,Constanze
Fiebig,PROPN,Fiebig
",",PUNCT,--
Viola,PROPN,Viola
.,PUNCT,--
Weitere,ADJ,weit
Infos,NOUN,Infos
unter,ADP,unter
Tel.,NOUN,Tel.
:,PUNCT,--
562969423,NUM,562969423
